CARLOS HENRIQUE DUARTE;28 de julho de 2019;não consigo acessar meu cartão pessoal apesar de fazer tdo cadastro cai sempre nas informações de outro cartão adicional q possuo.;
Kelly Martins;5 de agosto de 2019;o app trava muito!! atualiza, mas nunca melhora..;
Angelica Santos;5 de fevereiro de 2019;depoia da última atualização o app nao entra mais so da indisponível nao consigo nem ver mais o limite 🤦;
Moises Mocheres;7 de junho de 2019;dois dias de aplicativo instalado e não consigo acessar , esta em manutenção!;
Alice R;21 de dezembro de 2018;Nossa, nunca vi um app que tem tanta autalização. Toda vez que entro ele pede pra atualizar e sempre tá igual. Não muda nada que saco!!!;
Um usuário do Google;23 de setembro de 2018;Baixei o aplicativo mas não consigo me cadastrar. A segunda tela não aparece onde dígito o número do meu cartão.;
André Keller;26 de julho de 2019;funciona bem nos primeiros cliques , depois ... muito ruim;
Cláudio Pragana;20 de outubro de 2018;Já tentei instalar 5 vezes e diz que meu cartão não existe?????? Como pode??????;
Ezequiel Tavares Caceres;8 de novembro de 2018;Boa noite, baixei agora o App,quando eu coloco o CPF informa que não foi reconhecido o CPF,mas eu sou o titular;
Felipe Roncolato;11 de junho de 2019;troquei de celular e nao consigo mais acessar o aplicativo;
Ricardo Braz;22 de abril de 2019;vcs poderia atualizar as compras mais rápido, demora mais de um a dois dias, alguns cartões são instantâneo. E poderia ter a função de bloqueio e desbloqueio temporário como os outros cartões seria uma boa.;
Juliana Rodrigues;2 de fevereiro de 2019;Acho um absurdo ser obrigado a atualizar pra abrir o app, tô com problemas no wifi e não consigo baixar com os dados;
Um usuário do Google;29 de maio de 2019;Boa noite antes de ter o cartão Carrefour e eu tinha da casas baia e.de outras lojas mas na hora que eumais precisei consegui o cartão Carrefour ai agora nao preciso mais dos outros cartão porque com o cartão Carrefour compro as coisas que preciso so com o cartão Carrefour para mim e meus finhos foi…;
Kelly Doria;21 de outubro de 2018;Péssimo! Tinha cadastro e utilizei o APP por um mês aproximadamente. Hj fui consultar, o APP simplesmente manda eu me cadastrar, ao fazer, dá erro.;
Rony Vieira;11 de setembro de 2019;Vcs precisam melhorar as funções para esse app,por exemplo pagar o boleto mesmo antes de fechar,ou mostrar os meses consecutivos com o valor a ser pago de cada mês até o último mês por favor facilitem a vida dos clientes de vcs façam como o nubank !!!;
Andrelino Mesquita;14 de dezembro de 2018;depois da atualizacao nao consigo entra no app , diz que tem que atualiza! mas ja esta atualizado !!!! por favor der um jeito pos pelo app que vejo os meus gasto !!!!!;
Wenderson Gonçalves;27 de março de 2019;Quando vão colocar login por impressão digital ? 2019 e ainda precisa ficar colocando senha, está bem atrás dos demais apps (cartões) que ja possui login por impressão!;
Sérgio Luiz Leitão Menezes;18 de setembro de 2019;Melhor cartão que já tive, o app e muito fácil de usar;
Um usuário do Google;18 de setembro de 2018;Funcionou duas vezes agora só da usuário bloqueado, na hora de redefinir a senha sempre da como "informações inconsciente ";
Dimitrius Abreu;18 de outubro de 2019;Mais de 3 meses e só dá erro.;
Cleidiane Feitosa;13 de fevereiro de 2019;a gente paga a fatura e eles demoram dias para atualizar ou não atualizam e ligam cobrando😕;
Daniel Brasílio;9 de maio de 2019;Demora pra carregar (minha Internet é de 120 mega). As demais funções atendem uma expectativa mínima.;
Nair almeida;4 de dezembro de 2018;Não consigo fazer o cadastro pois o local onde coloca o número do cartão é no mesmo lugar do nome próximo desta maneira não consigo ir para o passo seguinte.;
Paulo Gonb.o;19 de dezembro de 2018;Nao consigo passar da etapa de repetir a senha. Faço todas as etapas mas na hora de colocar a senha eu coloco e não consigo repetir. muito ruim;
Tadeu Costa;22 de novembro de 2018;Boa noite depois da última atualização não consigo mas acesso a app tá difícil assim;
Débora Sonali Soares;14 de julho de 2019;o app não funciona, pede para realizar cadastro inicial e depois volta pra mesma tela. todos os canais do bcs são péssimos, o site também não funciona em todas as funções e o atendimento telefônico também é horrível;
Mayara Lopes;30 de julho de 2019;Nenhuma estrela se pudesse,esse app ta uma"M",não consigo nem cadastrar fica dando dados inconsistente sendo que está td certo.;
Adriano Nonato;19 de agosto de 2019;Só aparece ,nosso app esta em manutenção retornaremos em breve , mas esse breve ja dura a varios dias....;
Daniel Virissimo;20 de julho de 2019;Está sendo muito bom utilizar o cartão Carrefour e o seu app.;
Priscila Santana dos Santos;27 de janeiro de 2019;já está enchendo o saco isso toda vez q entro pedi pra atualizar. em um mês já atualizei 3 vezes .;
Joice aparecida;21 de junho de 2019;prático e rápido ,Vc pode visualizar suas despesas e se quizer pode até antecipar sua dividas.;
levi tavares;16 de dezembro de 2018;Até iria elogiar mas tem 15 dias que meu usuário da bloqueado pede para recetar a senha e nem o suporte sabe como mandei um e-mail para o suporte e nada de resolver sem respostas Bem se estáva indisponível então este app não funciona mesmo pois até hoje 16/12/2018 ainda está pedindo para resetar a s…;
Vanessa Marsiglia;16 de julho de 2019;nao consigo abrir aplicativo para fazer nada, diz q nao tenho digital cadastrada;
Renata Santos;10 de setembro de 2019;Essa nova atualização do aplicativo não consigo emitir o boleto para o pagamento da fatura que vence amanhã, pois no app ainda costa a fatura em aberto fechada referente o mês de agosto e a de setembro ainda nao disponibilizou para o pagamento tentei contato na central do cartão, porem apos longos 2…;
Um usuário do Google;15 de setembro de 2018;Antes da ultima atualização funcionava muito bem, agora não consigo mais acesso, não sai da pagina inicial.;
Ana Paula Fonseca Almeida;15 de dezembro de 2018;O App não esta funcionando. Pede para atualizar e não abre;
willian sousa;10 de abril de 2019;Poderia ter um limite especial melhor para uma emergencia.;
Um usuário do Google;29 de janeiro de 2019;horrível o aplicativo , eles praticamente obrigam a gente atualizar o aplicativo , se não a gente não consegue ter acesso. horrível.;
Everaldo Oliveira Dos Santos;11 de dezembro de 2018;Pra mim a transferência de toda uma transação é o melhor negócio.;
Um usuário do Google;30 de outubro de 2018;Preencho todos os meus dados corretamente e aparece o aviso de que "meus dados estão inconsistentes "aff !Vou desinstalar isso!;
REBECA DE BRITO BARBOSA;31 de agosto de 2019;Não consigo finalizar meu cadastro, aparece dados inconsistentes... liguei na Central e não resolveram nada... resumindo, não tenho acesso às informações do meu cartão de crédito.;
Naldo Arantes;2 de junho de 2019;tem muitos erros de atualização no app.;
Rosangela Rosa;8 de junho de 2019;Mto bom e nos ajuda mto no controle do cartão.Faturas etc..;
fabio melo;27 de março de 2019;Todas as vezes que procuro auxílio seja nos canais internet, seja telefone sempre tenho a resposta que preciso. fabio;
Um usuário do Google;6 de fevereiro de 2019;Depois que atualizaram o app ta horrivel,nao aparece meu limite disponivel;
Um usuário do Google;13 de fevereiro de 2019;As vezes não tem como acessar a fatura em aberto, nem sempre entra de primeira.;
Antonio Eurides dos Santos;28 de dezembro de 2018;péssimo .... ao chegar na sessão de cadastro de senha, após criar uma que seja aceita não aparece o cursor na linha abaixo para repetir a mesma e concluir o acesso.;
Junior Moreno;23 de novembro de 2018;Depois que atualizou não consigo mais entrar no App. Da erro... Já instalei e reinstalei e continua com o erro. Já me recadastrei e nada... ficou ruim... ia até fazer elogios mas agora.;
Luiz Fernando de Moura;30 de janeiro de 2019;Não consigo nem cadastrar minha senha para entrar no App... que fiasco!! já vou desinstalar sem ter usado.;
Um usuário do Google;19 de setembro de 2018;Eu gostei da primeira vez que baixei o app, porém depois que pediu para atualizar não abre mais .;
Jacy do Prado Pinto;10 de outubro de 2019;Muito bom o aplicativo...Gostei?...;
Jessika Regina;11 de junho de 2019;Desde o dia que o aplicativo foi atualizado não consigo entrar diz que o aplicativo Está em manutenção para tentar mais tarde mas já tem uma semana;
Emerson Cerveira;12 de dezembro de 2018;Última atualização está péssima. Trava sempre, fica pedindo para atualizar mesmo já atualizado, o app sempre retorna com msg que está em manutenção. Péssimo;
Ezequiel Leite;23 de outubro de 2019;Bug para atualizar;
Marcos Oliveira;19 de dezembro de 2018;o aplicativo fica pedindo para atualizar e na store não tem atualização disponível, com isso fica impossível usar o aplicativo, se isso não for corrigido o app não vai me servir para nada, já que não tenho como verificar as informações que eu gostaria.;
Ana Chequi;5 de abril de 2019;Ótimo cartão. Centralizo todas as minhas compras no Cartão Visa Carrefour. Uso em qualquer estado.;
alemao vai;4 de fevereiro de 2019;o aplicativo nao funciona so aparece mensagem de indisponivel desde que atualizou estou sem poder usar;
Mone Fonseca;16 de agosto de 2019;Muito bom.. Bem mais prático o acesso as faturas e limites.... Só espero que melhore o meu limite pois já possuo este cartão a 5 anos, e mau consigo fazer compras.... No mais está vem legal.;
Vanessa Roberta;7 de junho de 2019;aplicativo muitoo bom, ajuda bastante a controlar as contas do mês ótimo aplicativo ☺️ aconselho a ficar melhor contratar o plano sms pois te avisa o dia exato em que o cartão vira e ainda te manda a nota de todas as comprar feitas por sms;
jose e viviane camargo;8 de julho de 2019;É um ótimo cartão de crédito aceito em todas as lojas;
Pedro Antunes;6 de julho de 2019;aplicativo muito bom e simples de usar;
Ingrid Melo;21 de dezembro de 2018;serio esse app poderia ser muito melhor, ele demora muito pra atualizar o saldo o que voce gasta etc... eu fui no carrefour e mudei o data de pagamento da fatura e ate agora o app nao atualizou pra data nova, a fatura nao fechou, entao nao sei se ja mudou o dia ou nao arrumem isso por favor;
CARLOS ROBERTO;2 de agosto de 2019;Não consigo contratar empréstimo pessoal pelo app!!!;
Silvania Silva;10 de abril de 2019;muito bom ,pois mim ajuda muito quando preciso nao fico sem ele so preciso de mais um aumento no meu limite preciso comprar uma geladeira e nao tenho limite suficiente ja cancelei os outros cartoes pra ficar so com o do carrefur mim ajuda ai carrefur por favor obrigada;
Juliane Matos;26 de julho de 2019;o app ta horrivel melhore isso por favor.o outro app tava melhor esse trava demais.;
Patricia Minyo;11 de dezembro de 2018;O App foi atualizado e ainda temos que digitar a senha para entrar, onde os demais app já entra com a impressão digital;
Aline Carvalho;11 de junho de 2019;Pessimo. é mais facil ligar na central e ssber oq precisa, do wue colocar sua senha pessoal para entrar no app 👎🏼;
Um usuário do Google;16 de novembro de 2018;muito bom adorei prático e rápido....;
Naim Guimarães;12 de setembro de 2019;É simples e sem burocracia.;
Maria Eduarda;8 de junho de 2019;Eu gosto apenas demora muito para mostrar o valor quando fecha a fatura.;
José Luis Junio Dantas;4 de maio de 2019;precisa melhorar trava de vez em quando. nao atualiza. nao atualiza os valores em tempo real.;
Douglas Santos Jr.;22 de novembro de 2018;Recebi meu cartão e não consegui até agora desbloquear pelo APP da a mensagem que minhas informações estão indisponíveis, como está indisponíveis se eu consigo logar no APP arrumem isso;
Daniel Gomes;7 de junho de 2019;Gostaria de saber o porquê o aplicativo nunca funcionou corretamente?;
Marli Josefa;7 de junho de 2019;muito bom facil e pratico para usar;
Um usuário do Google;26 de novembro de 2018;Horrível, toda hora fecha sem motivo e fica aparecendo em manutenção.;
Unhas & Cia;30 de maio de 2019;Bem funcional....interessante para nos dar agilidade;
Paula Santos;20 de dezembro de 2018;muita atualização pra nada, quase sempre fala que tá em manutenção,pede pra atualizar sendo que não há atualizações disponíveis. mó ruim.;
André Athaydes;7 de junho de 2019;Não dou 5 estrelas porque não tem reconhecimento de digital como senha de entrada;
Um usuário do Google;16 de março de 2019;uso em todos os estabelecimentos comerciais inclusive compras on-line;
WEBER LOMAS;8 de maio de 2019;Muito ruim. Demora para receber a comunicação do fechamento da fatura.;
Um usuário do Google;14 de novembro de 2018;Gosto muito do aplicativo,controlo meus gastos por ele.;
Dimas Roberto;4 de abril de 2019;pena que não tem como dar menos estrelas. app nada funciona, nada mesmo. lixo;
Denise Rosiane Deni;12 de julho de 2019;Só acho que o juros poderia ser mais barato se torna muito caro 5 por dia e também não gostaria de receber o sms se posso ver os valores no App da loja;
Rita Brocanelli Vissotto;4 de julho de 2019;gostaria de saber pq estou bloqueada no app ... pede p resetar a senha ..ja fiz isso 3 vezes e não consigo acessar..minhas contas estao em dia...;
Alex;18 de março de 2019;muito bom, mas poderia disponibilizar a transação de pagamento de contas no app tbm ao inves de irmos ao mercado;
Tatiele Vieira de oliveira;5 de setembro de 2019;Muito útil o aplicativo parabéns;
Daniela Viana;13 de dezembro de 2018;App horrivel!!!! Só pega quando quer, todo dia fica em manutenção sabe-se lá pra que;
Sinayra do Vale Oficial;2 de julho de 2019;Horrível!Preenchi os dados,mas da informações indisponíveis...;
Elizeu Rocha;26 de janeiro de 2019;eu gosto desse app mas nao ta aparecendo o saldo e si aparece a fatura espero q resolvam isso por quê nao da pra usar o app desse jeito.;
San cavalheiro;4 de julho de 2019;ta faltando só a impressão digital.!!!;
Um usuário do Google;27 de dezembro de 2018;como já havia declarando que está um lixo, porque toda vez que vou entrar no app aparece a msg que já estou logado, já excluí várias vezes e instalei de novo e sempre aparece a mesma msg que já estou logado e não consigo ver minhas transações;
Juliano Fonseca cardoso;6 de outubro de 2019;Depois da ultima atualização nao aparece a fatura fechada.;
Luciano The Block;17 de janeiro de 2019;não consigo entrar no app e no site não aparece meu limite;
Tanandra Alves F;12 de agosto de 2019;minha fatura fecha dia 11, e ainda no app não está disponível a fatura, aliás, nem foi fechada. Vou ter que ir em uma loja Carrefour pra pagar? porque se for, assim não dá, a loja é longe da minha casa. E pago minhas faturas via internetbank. Nada satisfeita com esse cartão.;
Renata Bueno;26 de outubro de 2018;Instalei o APP mas após digitar o número do cartão, o APP não dá prosseguimento;
Ana cristina;16 de novembro de 2018;Pense no Aplicativo ruím. Não consigo entrar nele,porque diz que a senha está bloqueada,quando entro para redefinir a senha,o aplicativo não saí do lugar. Como posso fazer nova senha,Carrefour? Está difícil.;
Um usuário do Google;12 de janeiro de 2019;Oi boa tarde digitei a senha do meu aplicativo errada e a senha do aplicativo bloqueou não estou conseguindo mas entra já liguei na Central de atendimentos e não consegui espero resposta de como deve fazer para voltar a usar meu aplicativo.ja fiz tudo isso e nada acontece eu ainda continuo sem aplic…;
Jose Paulo Pereira Pereira;16 de junho de 2019;eu estou muito feliz sendo cliente Carrefour ótimo mil maravilhas parabéns;
Gil Santos;10 de setembro de 2019;Muito bom e bem simples de usa Muito bom e simples de mexe;
Claudio Colares;10 de abril de 2019;bom, mas ainda um pouco confuso de entender... como que aparece a informação que, faturas de meses passados, que eu já paguei, estão em aberto, e ainda mais permitindo que eu gere novo boleto de pagamento? revejam isso! FATURA PAGA É FATURA PAGA!;
Ademir Castro;10 de janeiro de 2019;Gosto muito e o utilizo diariamente. Perfeito!;
RHAVENNA KIDS;2 de abril de 2019;excelente cartao facilidade no preenchimento da solicitação aprovação rápida recomendo a todos;
Washington Oliveira;28 de junho de 2019;O App é bom e leve (pelo menos em um smartphone de 3GB de RAM como o meu), só falta um gráfico mensal dos gastos igual no App dos cartões Itaú, aí são 5 estrelas.;
Patricia Carlos;12 de junho de 2019;otimo aplicativo pratico seguro muito util;
Anderson Machado;21 de setembro de 2018;O app antes desta última atualização, estava funcionando perfeitamente. Mas agora após a atualização não chega nem a entrar no app. Fica travado na primeira tela e não dá opção nenhuma mais. Aguardo uma solução.;
Sabrina Soares;14 de abril de 2019;Boa tarde!! Já fiz, tudo pra redefinir a senha mais até agora nada adianta! Já coloquei a senha antiga e a nova mais nada resolver o problema!🤔;
Zenilda Moises;30 de julho de 2019;ñ Estou conseguindo ecessar App, só aparecer uma mensagem atualizando suas informações e não sai disso.;
rômulo silva;2 de outubro de 2019;Pior cartao de credito de todos! E olha que ja tive todos os cartoes! Bradesco, santtander, banco brasil, inter, e agora eu estou no nu bank. E o carrefour é tao lixo que se der algum problema, pra vc resolver é melhor cancelar o cartao pq a central deles nao presta pra atendimento nem presencial tb…;
Joao Batista de Souza;8 de maio de 2019;Precisa ter mais funcoes no app mas comparado a outros ate que ta bom.;
gilson souza silva;22 de agosto de 2019;Muito bom, facilitou bastante o acompanhamento do cartão 💳;
Fabio Olaio;19 de dezembro de 2018;não consigo entrar no aplicativo porque sempre me diz que estou logado. Não consigo entender isso .... será que estou clonado ??;
Um usuário do Google;27 de setembro de 2018;Nao consigo mais acessar desde a última atualização.;
Jose Lemos;27 de maio de 2019;otimo aplicativo pena que o limite do cartao aumenta pouco sempre pagando a fatura o valor total sem parcelamento . mas fora isso tudo otimo sem reclamaçoes muito bom;
Um usuário do Google;19 de novembro de 2018;Não consigo fazer nada, tentei desbloquear o cartão, pelo app não consegui, fiz por telefone. Entro ja com o cartão desbloqueado e o app continua querendo que eu desbloqueie o cartão ja desbloqueado, em fim o app está inutilizavel, precisa acertar, mas penso que o carrefour ja deve estar fazendo alg…;
Um usuário do Google;25 de junho de 2019;horrivel o app. toda hora elebloqueia querendo atualizar e asdim ele quer pegar dados do cliente. lixo. nao recomendo.nem o cartao.vou cancelar.;
Klenny Brito;2 de setembro de 2019;Esse cartão paga anuidade? Acabei de fazer mas não chegou ainda. Tem algum telefone para contato?;
Isaac Filho Araujo Santos;26 de julho de 2019;falta muito pouco pra ser 💯%mas creio eu que essa situação no mas breve possível está normalizado ok obrigado equipe Carrefour um abraço;
Sara Rosa;25 de novembro de 2018;Antes não tinha reclamação era um ótimo app.daria até 5 estrelas. Mas agora tá horrível,toda vez que vou entrar não dá certo e fecha do nada, mandando entrar mais tarde..;
Maria Odete Machado;14 de setembro de 2019;por enquanto ótimo.amando.parabens carrefour.;
Eu Maromba?;18 de outubro de 2018;nao consigo ver fatura em aberto da erro tente novamente mais tarde isso esta acontecendo desde a ultima atualização 01/10/2018 afff;
Geisa Moreira;23 de janeiro de 2019;Ao acessar o aplicativo,informa:"Informações indisponíveis,tente mais tarde".Estou tentando desde sábado passado e não consigo acessar.Poderiam verificar por gentileza?;
Simone Nardes;8 de junho de 2019;"Informações indisponíveis. Tente acessar o app mais tarde". Nunca consigo ver os lançamentos da fatura aberta. Daí eu tenho que acessar o site, o que é difícil pelo celular. Não tenho PC em casa, então acabo usando o cartão menos do gostaria, pois não dá pra controlar os gastos pelo aplicativo.;
Elto Fernandes;9 de agosto de 2019;simples e fácil de usar;
fabiano nascimento;13 de março de 2019;ótima experiência cartão de crédito perfeita super recomendo ótimo atendimento Super recomendo valeu carrefour por cuida seus clientes;
Um usuário do Google;9 de janeiro de 2019;Hoje pela amanhã,o aplicativo pediu atualização desde então não está funcionando,já fiz o processo de instalar novamente sem sucesso.;
Elvis Oliveira;4 de junho de 2019;muito bom só acho que demora um pouco pra aumentar o limite.;
Viviane Martins;11 de agosto de 2019;o app não está funcionando so da erro diz que está carregando dados orivel ja desistalei e estalei novamente e nada pressisa melhorar;
Jackson Maurílio;20 de junho de 2019;bom Aplicativo. oproblema é o atraso para mostrar as compras realizadas no cartão! Devia ter acesso pela biometria;
Jenifer Michely;23 de janeiro de 2019;A duas semanas pediram para atualizar e deste então não consigo acessar o App, apresenta indisponível tente mais tarde, quando irão resolver?;
francisco sarmento;28 de janeiro de 2019;Aplicativo mal desenvolvido e de funcionamento precário, não perca tempo instalando isso, só vai te aborrecer e ocupar memória!;
Gi Domingues;14 de outubro de 2019;Aplicativo é bom, porém faz uma semana que paguei e não atualiza o saldo. Por que?;
jfilho1808 [João Albuquerque];17 de dezembro de 2018;Não consigo mais entrar na minha conta depois da última atualização. Ficou horrível mostra uma mensagem que eu já estou logado depois que eu coloco a senha.;
amanda franco;7 de junho de 2019;o app não funciona mais. So diz que ta em manutenção;
Mano Kk;9 de julho de 2019;facil acesso, prático de usar;
Thiago Bravo;14 de dezembro de 2018;Já faz um tempo que não consigo usar... antes aparecia que estava indisponível e que era pra tentar mais tarde. Agora que atualizou aparece que o usuario já está logado. Já mandei msg no Facebook e já mandei e-mail, mas não resolveu nada!;
Denis R Silva;18 de agosto de 2019;Adorei a melhora que se poder por crédito no celular, agora só falta pagamento de contas.;
V. A. Pereira;29 de abril de 2019;excelente para aproveirar as promoções;
Marina de Sousa Alves;16 de setembro de 2018;Após a última atualização parou de funcionar, uma pena.;
Um usuário do Google;24 de outubro de 2018;Muito ruim não atualiza ,não consigo ver a fatura para pagamento!! Sinceramente um aplicativo que não está servindo pra nada!!;
Leonardo Oliveira Ramos;10 de janeiro de 2019;porque retiraram a biometria?!! estava funcionando perfeitamente no meu Android, ae vcs manda uma atualização e tira . .;
Daniel Augusto;24 de maio de 2019;Tem mais de 2 semanas que nao tenho meus dados atualizados no aplicativo. Ao entrar no site vejo valores atualizados e minha nova data de vencimento. No aplicativo continua com data de vencimento antiga e nao consigo ver lançamentos novos, só a última fatuta fechada. Ja limpei o cache, ja limpei dad…;
Cristiano Silveira;16 de dezembro de 2018;Não consigo acessar depois da atualização informa que estou logado, mas não logo....fucionou pouco dias..;
Alfredo Fernandes;5 de junho de 2019;toda vez que ei preciso usar o aplicativo ele pede para fazer atualização, se eu tenho pressa para acessar, vira uma dor de cabeça, pois não consigo utilizar o aplicativo enquanto nao terminar atualização.;
dayane santos;18 de março de 2019;App maravilhoso me proporciona facilidade e comodidade para o dia a dia.;
Luciana Belenec;29 de junho de 2019;aplicativo não atualiza freqüentemente as compras, trava e tem pouca informações;
Janaina R M;11 de janeiro de 2019;muito bom ,principalmente wue quando paga o limite abre automaticanente !;
Ricardo Sousa;11 de dezembro de 2018;Este App me abrigou a atualizar e depois disso não consigo mais abrir o App, já desinstalei e instalei novamente é o problema é essa nova atualização que da erro, antes funcionava normalmente.;
Bruto, Rústico & Sistemático;24 de maio de 2019;App toppppp, muito fácil e super prático excelente gestor de cartão de crédito.;
Rosana Lacerda;28 de janeiro de 2019;Depois da atualização de hoje, não entra mais. Pede sempre pra "tentar novamente mais tarde".;
Jeferson Douglas Rocha;12 de janeiro de 2019;Ótimo app com facilidade de acesso e controle de seus gastos, alem de poder fazer tudo pelo app sem precisar fazer ligações...;
Veronica Aparecida Pereira;3 de maio de 2019;Não consigo cadastrar minha senha Já tentei de todas as maneiras e não consigo;
Jaísa Daniele;17 de abril de 2019;O app é até útil, mas quase todo mês ou em até menos tempo tem que ficar atualizando! 😤;
Paloma Oliveira;25 de julho de 2019;facilita muito o acesso as faturas e ao limite do cartão;
Ailton Silva;20 de junho de 2019;parou de funcionar, e manda uma mensagem. este aplicativo não pode ser executado neste sistema operaxional alterdo.;
Gismarks Lima;6 de maio de 2019;Amei, só falta uma aba para solicitação de almento de limite.;
leandro rigoni;19 de outubro de 2018;So faltou fazer as atualizações de compra em tempo real. Ele so atualiza oque você gastou após meia noite.;
Um usuário do Google;16 de março de 2019;muito ruim o App, não consigo nem finalizar meus dados pra poder usar o App,estou aguardando o e-mail de resposta e até agora nada. Fica difícil assim, vcs tem que melhorar.;
Daniel Rodrigo;12 de setembro de 2018;Sou funcionário do carrefour. Eo aplicativo depois dessa atualização ele não responde mais 😔😪 sinceramente corrijam esse erro;
Jonatas WX;19 de dezembro de 2018;fiz o pagamento da fatura do mes de novembro no dia 4 e nao aparece atualizado no app a baixa do valor .... sendo que na opcao fatura aberta não esta aparecendo os lançamentos aparece em branco;
Janilson Santos;15 de setembro de 2019;E ótimo pra fazer compras.;
Ricardo Alves;6 de outubro de 2019;Muito fácil app Carrefour amei..;
Um usuário do Google;24 de novembro de 2018;Não consigo acessar. Péssimo Só da bloqueado Sendo que coloquei todos os dados corretamente.;
Juciara Passos;26 de agosto de 2019;Tudo pode ser resolvido através desse aplicativo. Mto útil. Amei;
Denise Doces e Sonhos;15 de março de 2019;Horrivel a dias estou tentando abrir e não abri e o pior é que nao vem nem a boletos pra pagar ai fica dificil;
