Djair Santos;7 de fevereiro de 2019;Bloquearam meu cartão alegando que eu não poderia acessar dois cartões (no caso o meu e o da minha esposa) com o mesmo app, no mesmo aparelho. Ué!? A finalidade do app não é justamente essa? A atendente disse que estão bloqueando vários cartões por esse motivo. Acho que estão escondendo falhas grave…;
Roberto Ramos Personal Trainer;8 de agosto de 2019;o app é fácil de usar, unica ressalva é que não consigo cadastrar a fatura digital, sempre dá o mesmo erro.;
Antonio Claudio Gomes Silva;30 de maio de 2019;Ate agora nao tenho tido problemas ao acessar o aplicativo. Muito bom mesmo.;
Daniel Maoski;5 de agosto de 2019;o app tem vários bugs, o pop up de oferta ignora totalmente a minha resposta, mostrando sempre a mesma, independente da opção escolhida: o serviço está indisponível quer eu queira, quer não. Sugiro aos desenvolvedores abrirem uma conta NUbank e descobrirem que existem cartões gratuitos que funcionam…;
Jcassio 95;19 de julho de 2019;não consigo acessar o App fica dando erro. por favor ageitem isso quero muito usar o App pela facilidade .;
Agostinho Da Costa Madeiro;30 de agosto de 2019;Ótimo app parabéns ajudar muito;
Benigna Vasconcelos;12 de outubro de 2019;🍞😚;
Vivian Cristina;24 de maio de 2019;Muito bom e facilita muito pra ver compras, limite disponível. indico;
Preparados no inicio do Fim;18 de setembro de 2019;Em testes,, aparentemente ta tudo certo, mas precisa atualizar mais rápido quando efetuado o pagamento antecipado;
Fabiano Camilo;28 de setembro de 2019;Muito bom o aplicativo, fácil e prático de usar;
Alberlan Almeida;4 de outubro de 2019;Prática!;
Um usuário do Google;9 de dezembro de 2018;Conta virtual é muito bom;
Marconi mendonça;13 de julho de 2019;por não estou conseguindo fazer compras no cartão ja paguei ja tem mais de 5 dias e até agora não foi desbloqueado;
Damiao .J.s;6 de setembro de 2019;esse aplicativo atende as minhas necessidades de consultas...nota 10.;
Um usuário do Google;9 de fevereiro de 2019;Não vou classificar com as 5 estrelas ainda, por não ter a opção de contato com atendimento em tempo real. Nos mais parabenizo toda a equipe. Grata!;
ciro tresse;12 de outubro de 2019;ótimo.;
Paulo Cezar Silva;24 de setembro de 2019;Visual bastante objetivo na tela inicial com informações mais importantes e úteis;
Daniel da Silva Ferreira;21 de julho de 2019;após a atualização não foi possível acessar fica dando ocorreu um problema o que houve .???;
Paulo cantes;21 de maio de 2019;ótimo,resolve tudo pelo app.;
Jocilene de Jesus Simão Barbosa Barbosa;7 de junho de 2019;muito bom podemos acompanhar todas as nossas compras e ficar sempre atenta ao nosso limite disponível;
fatima maria wanderley Wanderley;30 de maio de 2019;app com informações claras,detalhadas e bem facil de utilizar,depois que comecei a usar o app ficou até mais facil controlar os gastos;
Elci Souza;3 de junho de 2019;Pra ficar bom mesmo, tem que ser possível imprimir a fatura!;
Um usuário do Google;21 de março de 2019;ótimo nota 10;
Junior Informatica Agrícola Famosa;27 de julho de 2019;Muito bom o aplicativo resolvo tudo por ele;
Clair Alves;29 de maio de 2019;muito bom obrigado;
Reginaldo Santos;22 de maio de 2019;E preciso de darem mais desconto au usuário ok;
frança GOMES;26 de agosto de 2019;Muito bom app parabens;
Cristianir Serafim;6 de setembro de 2019;Não está atualizando!;
Rejane Alexandre;6 de agosto de 2019;Péssimo aplicativo, sempre gerei a fatura através do aplicativo é agora só dá erro. Vou ter que me deslocar para outra cidade para efetuar o pagamento, moro em uma cidade do interior onde não tem Itaú. Com isso vão perder o cliente, não vou mais usar esse cartão. Indignado é a palavra.;
Katia Cunha;1 de maio de 2019;muito bom, cumpre o prometido, o que mais gostei é o atendimento pelo chat no próprio App que resolve tudo o que preciso sem ter que ficar hrs na linha;
Tarciana silva;22 de fevereiro de 2019;ótimo, tem me ajudado muito ,super indico;
Letiane Seixas;14 de outubro de 2019;Não consigo entender como este pessoal não consegue acessar e nem entender como mexer, o meu funciona perfeito, pra mim o app é ótimo eu já cliquei em todas as opções que tem nele e li tudo tudo pra aprender a mexer e entender tudo, e agora eu entendo perfeitamente e pra mim é muito útil muito mesmo…;
Marcelo Mcs;26 de maio de 2019;bom o app muito util ele;
Ana Cecilia Barros Viana;29 de maio de 2019;sempre gostei do hiper estou amando.Obrigada por esta comigo tb.;
anderson pessoa;4 de outubro de 2019;Muito bom fácil ,prático e simples eu recomendo.;
Nilza Reis santos;10 de fevereiro de 2019;muito bom eu amo esse app 😍😍só duas coisas qui demora a troca de data de fatura.se trocar so pode trocar de novo pra 6meses.e atualização no app de data dá fatura já pedi várias vezes.trocou mais no app aida nao.previsar ser mais rapidos e eficientes.;
Eduardo Andrade;6 de setembro de 2019;Excelente aplicativo, sinto falta de uma opção para poder gerar um boleto antes do fechamento da fatura.;
Fabiana Caetano;26 de julho de 2019;gostei atende as minhas necessidade;
jadir de souza;20 de agosto de 2019;estou sendo muito bem, atendido, grato pela atenção da equipe do Hipercard;
Analice Barboza;20 de outubro de 2019;Muito bom,e de facil acesso.;
Um usuário do Google;15 de outubro de 2018;Esse aplicativo é ineficaz pois não consigo abrir... aparece que deu um erro e não entra. Vejo muitas reclamações e vocês até agora não arrumaram. Que falta de respeito com o consumidor. É um absurdo!!;
Damião dos Santos;29 de maio de 2019;O aplicativo é muito bom.;
Edmilson Lemos;17 de janeiro de 2019;Era bom, mas de uns dias pra ca nao consigo mais acessar o app. Troquei o cartão reinstalei e nada. Só da uma mensagem de erro. tente arrumar isso.;
Creuza Menezes;2 de junho de 2019;Tô muito satisfeita;
Solange Nobrega;7 de abril de 2019;muito bom mesmo;
Um usuário do Google;17 de fevereiro de 2019;ñ tô conseguindo acessar o aplicativo coloco o número do cartão e senha da invalido;
Ana Claudia Ramalho X.;23 de junho de 2019;adorei , fico sabendo quanto já gastei e qual o melhor dia de comprar e quando a fatura fecha já pago logo sem esperar os Correios.;
Thiago Martins;24 de setembro de 2019;Não tem a opção de impressão para pagamento, horrível, difícil visualização;
Maria Helena Silva;15 de agosto de 2019;É ótimo este aplicativo, atende as minhas dúvidas, quanto a valores e é muito prático 👍;
Zenita Machado;21 de julho de 2019;é otimo é só saber lidar muito bom;
Virginia Pinto;12 de fevereiro de 2019;App é otimo, bem satisfeita!;
priac1;12 de junho de 2019;adoro o app, mas deveria ter opção para gerar boleto antes de fechar, pois quero antecipar o pagamento e nao posso😉;
Ivanildo A. silva;2 de dezembro de 2018;Prático informativo, bem completo!;
Flavia G;9 de outubro de 2018;Me ajuda bastante ❤;
Karla Mariana;23 de maio de 2019;ÓTIMO APP. COMPRAS DETALHADAS,MELHOR DIA DE COMPRA... RECOMENDO!!;
Fabio Oliveira;16 de julho de 2019;não consigo acessa meu app do Hipercard. da erro quando eu tento acessa e eu baixei o app atualizado;
Nigel Sampaio;5 de abril de 2019;Aplicativo é Bom, masde uns tempos pra cá, não dar pra resolver nda pelo Chat, escrevo lá e ngm responde e as vezes responde mas o atendimento não continua, tá péssimo essa função no Aplicativo.;
Nadabe Silva;21 de junho de 2019;e possivel eu acessar meu cartao si o aplicativo ja estivee estalado em outro cel .pois perde meu telefoni .;
Rosinete Barreto;30 de agosto de 2019;Para mim é uma excelente ferramenta.;
Um usuário do Google;7 de novembro de 2018;Amei o aplicativo muito bom mesmo;
Marcelo Ferreira Da Silva;24 de junho de 2019;Muito bom,!!!!1;
Douglas Jose;4 de junho de 2019;melhor dia de compras, desatualizado comprei confiando na data do app e me compliquei na fatura;
Boni Torres;9 de agosto de 2019;não consigo mais acessar o App! a senha está correta, já liguei pra Hipercard e a atendente me disse que poderia ser um problema no App. vcs podem me esclarecer isso?;
Amaury Guimarães;9 de dezembro de 2018;Tudo de bom esse Aplicativo;
aroldo cavalcante;6 de setembro de 2019;Muito bom. Estou satisfeito!;
Ricardo Marques;23 de abril de 2019;show muito bom;
Um usuário do Google;26 de novembro de 2018;Não consigo acessar o app, aplicativo péssimo ! Sempre que coloco a senha e número do cartão aparece uma mensagem dizem que algo de errado ocorreu Simplesmente péssimo !;
Luana Souza;14 de abril de 2019;Ótimo! Muito prático.;
Herbênio Soares;4 de setembro de 2019;muito bom!;
Jean Rezende;28 de maio de 2019;App muito bom. Explica tudo em detalhes para melhor acompanhamento!;
Geraldo Mariano;9 de janeiro de 2019;aplicativo prático, muito bom.;
Rael paulo Silva;19 de julho de 2019;chou de bola.;
Maria Lúcia Nascimento;28 de agosto de 2019;Gosto da apresentação, disponibilidade das informações e recursos. Supre minhas necessidades. Muito prático!;
Luiscarlos Pereira Dos Santos;7 de março de 2019;muito bom parabéns;
Nena Nascimento;27 de agosto de 2019;gostei muito desse ap parabéns muito bom;
dean winchester;11 de março de 2019;Estou dando uma estrela, pq há tempo q não está funcionando corretamente já reinstalei várias vezes e nada, fico chateado pq não mandam minhas faturas e um aplicativo que não presta.;
Rita Ferreira;3 de junho de 2019;Facil e prático;
Cristiano José;7 de outubro de 2019;Agora sim posso dar 5 estrelas está ótimo voltou a pegar tudo;
Alessandra Alves;7 de maio de 2019;Esse app é maravilhoso;
Isabela de Lima;1 de julho de 2019;Péssimo, pedi para atualizar mais da erro !!;
Fabiano dos santos Santos;13 de junho de 2019;estão melhorando cada vez mais parabéns;
thiago pereira;18 de fevereiro de 2019;nao estou conseguindo acessar o app aparece sempre uma msg de erro;
Francisco Rodrigues;10 de julho de 2019;muito bom! me ajuda acompanhar melhor meus gastos.;
josy Monteiro;16 de julho de 2019;Já faz mais de mês que o aplicativo não abre mais no meu celular, gostaria de saber o motivo e hoje fui tentar abrir a fatura no site e também não está dando certo.;
Alycianne Bernardo da Silva;4 de outubro de 2018;Aplicativo não funciona, só dá erro.;
Alexandre Silva;19 de maio de 2019;Superou a minha expectativa. Parabéns aos desenvolvedores!;
Dourado;4 de julho de 2019;Não consigo ter acesso ao código de barras para pagar a fatura em canto nenhum, ja vasculhei o app inteiro.;
Gerusa Maria;15 de setembro de 2019;Muito bom ajudou bastante na minhas espectativas sabe ter o controle das compras tudo muito bom de verdade mesmo;
Janice Santos;23 de maio de 2019;Tenho gostado muito desse aplicativo sempre eu confiro minhas faturas acho ótimo 👏👏👏👏;
Helena G;9 de julho de 2019;meu cartão do coração;
Hugo Carneiro;7 de fevereiro de 2019;muito bom e super útil;
Angela Maria;18 de junho de 2019;muito bom ele resolve tudo que eu quero;
Stefany Roberto;20 de outubro de 2019;MT bom!;
Neto Lacerda;28 de setembro de 2019;Top;
Rosimeire Viana;4 de junho de 2019;excelente aplicativo estou aproveitando o bastante.;
Um usuário do Google;25 de fevereiro de 2019;muito ruim não consigo entrar;
Esdras Souza;31 de maio de 2019;mais pesado que outros aplicativos de cartão.;
Pinheiro Júnior;3 de agosto de 2019;Alguns cartoes fazemos o pagamento e entra o credito no outro dia, aqui demora ate 48 horas... poderiam melhorar isto, quanto ao resto tudo bem.;
Micheane Lopes Dos Santos;2 de outubro de 2019;Amei a comodidade que o aplicativo oferece, super recomendo!;
Um usuário do Google;26 de janeiro de 2019;era um app muito bom mais agora nao abre😣;
Diego Fagundes;7 de fevereiro de 2019;muito bom estou satisfeito;
Priscila Goncalves;24 de julho de 2019;baixei o app mais nao consigor ebtra para ver a minha fatura por que quero saber aparece pra colocar numero do cartao e a senha quando coloco nao pegar .;
Danyella Silveira;20 de maio de 2019;não estou conseguindo acessar o aplicativo, sempre diz senha suspensa,mas não mudei a senha do meu cartão!;
MARYSANTOS SANTOS;2 de junho de 2019;ótimo e prático;
canal do pedrinho pedro;6 de outubro de 2019;Cartão Hipercard é muito bom;
Um usuário do Google;27 de outubro de 2018;Não funciona! Depois dessas atualizações não consigo utilizar o aplicativo.;
Wellington Maciel;29 de junho de 2019;não funciona como descrito;
reginalva ferreira santos;4 de junho de 2019;Péssima. Não consigo fazer nada.;
Rosangela Regina;15 de outubro de 2019;Quero ter um Hipercard sei q é ótimo;
Rafaela Castro;4 de outubro de 2019;Otimo;
isaias ricardo;29 de novembro de 2018;É muito bom, só que depois da atualização só funciona com os dados móvel, não funciona mas com o a WIFI.;
Um usuário do Google;19 de novembro de 2018;Gostei do novo aplicativo!;
Valdenio José Pereira de Carvalho;28 de julho de 2019;otimo app, compras feitas, compras lancadas. excelente.;
Normélio Pereira Lopes;6 de julho de 2019;tem tudo que preciso é ótimo;
Elane de Jesus Ribeiro;26 de junho de 2019;o aplicativo é bom. gostaria que existisse a opção para bloqueios de compras parceladas. neste caso nos clientes optamos pela compras avistas. isto ajudaria no controle dos gastos.;
Um usuário do Google;19 de setembro de 2018;Não consigo acessar o chat da erro;
Toninho Araujo;23 de dezembro de 2018;Bem explicadinho e há possibilidade de ver suas pendências futuras.!👍👍;
Kelly Lopes;28 de setembro de 2018;Oii pessoal o que acontece com o app que dês do dia 26/9/18 não consigo abrir mais???;
Michelle Marinho;29 de julho de 2019;nunca abri so da erro.aparece tente mas tarde mas nunca abri;
Poliana Karine;31 de maio de 2019;e bom mais demora um pouco pra responde;
Rafaela Rodrigues;31 de maio de 2019;Fácil uso. Prático e informativo.;
canal da tay;28 de maio de 2019;demora muito a mostrar a atualização do pagamento pago todo mês na data certa mais no app só aparece com 3 Ou 4 dias depois;
Altair Barbosa Gouveia;1 de junho de 2019;Yem sido bem prático e proveitoso. Fácil de usar. Não tive problemas.;
Anderson Gelatti;3 de junho de 2019;tudo bem descriminado👍;
José Fábio Xavier Silva;4 de janeiro de 2019;Esse aplicativo é genial! Nossa! sem igual, parabéns aos desenvolvedores.;
Goku Charme Gabriel;4 de junho de 2019;não tenho o que reclamar.;
Lucia Lima;15 de outubro de 2019;eu gosto bastante do Hipercard porque sempre quando eu entro em contato logo sou bem atendida.Parabéns;
jose lopes;29 de maio de 2019;com poucas opções de menus em relação aos concorrentes.;
Agostinho Souza;14 de setembro de 2019;Estou muito satisfeito 👏🏻👏🏻👏🏻👏🏻👏🏻;
Nelson Beltrao;29 de maio de 2019;boa abraço sempre me dei bem com o cartão Hipercard;
Laura Almeida;1 de março de 2019;muito bom e simples de usar.;
Henrique Lohan;29 de janeiro de 2019;gosto do cartão, pois faz anos q tenho e nunca tive problema com ele.;
Coralina Miranda;4 de abril de 2019;Um dos (se não o) melhores app's de banco que já usei. Muito bom mesmo!! ♡;
aguinaldo silva soares;7 de outubro de 2019;muito boa me ajuda muito estão de parabéns pelo serviço prestado ...;
Um usuário do Google;11 de outubro de 2019;A utilidade deste cartão é ótimo, até o momento não tenho o que reclamar.;
Fabiana Gomes Sabino;5 de setembro de 2019;Gostei;
Roger Fernandes;20 de junho de 2019;Ótimo muito bom;
Angelica Maria;10 de julho de 2019;Muito bom mim ajuda na minha conta;
Bruno Sahb;12 de novembro de 2018;Bancos visam lucro, não estão preocupados com mais nada. Os funcionários são zumbis de metas.;
Zelia Cristiane;12 de fevereiro de 2019;excelente cartão controla todas minhas compras e bem detalhado.;
Um usuário do Google;6 de janeiro de 2019;este app e muinto bom tem tudo oque voce precisa;
Viviane Olschowsky;6 de junho de 2019;so tenho dificuldade com aumento de limite;
LUART'S PERSONALIZADOS;1 de maio de 2019;Só falta esse chat ser mais eficiente. pq até agora não consegui resolver;
Luciano RR;29 de junho de 2019;fiz uma reclamação pelo app tô até hoje esperando resposta é já faz uma semana;
Caroline Nascimento;30 de julho de 2019;faz bem o que preciso!;
Arno Kohn;15 de outubro de 2019;Excelente o app muito funcional;
Um usuário do Google;27 de julho de 2019;amei esse App nota 10 perfeito;
Imhotep Afrodiaspóriko;24 de agosto de 2019;Horrível! Não tem como falar diretamente com os atendentes! Precisei aumentar o meu limite, e não consegui.;
Jo Silva;9 de novembro de 2018;E razoável supre minhas necessidades;
Sandra Cristina;5 de agosto de 2019;esse aplicativo mudou minha vida antes esperava a fatura chegar pelo Correios hoje pago 13 dias antes de vence.👏👏;
Reyler Santiago;30 de junho de 2019;uma ótima ajuda.;
Marcos Bezerra;19 de novembro de 2018;Depois de atualizar não funciona, da sempre mensagem de erro, não sou o primeiro na reclamar, novamente atualizei e nada do app funcionar, sempre a mesma mensagem, "ocorreu um erro, tente novamente", mais de 1 mês e nada do problema ser resolvido;
Vandeilsom Silva;7 de outubro de 2019;Muito bom;
adevaldo souza;6 de setembro de 2019;Muito bom. Funcional e rápido;
Patrícia CorreiadosSantos;2 de junho de 2019;É um Aplicativo muito bom, ajuda bastante.;
Venusia Vania;7 de fevereiro de 2019;agora sim tah bom espero que não fique ruim;
Vagner Caetano;26 de abril de 2019;muito bom deixa o cliente apar de tudo que deve pagar com datas precisas só não acusa se houver um pagamento antecipado tipo um valor menor do que o devido que vem a acrescentar no vencimento;
Benicio Ribeiro;26 de maio de 2019;meu Hipercard tudo em um só lugar !;
Devra Kleiman Souto;18 de junho de 2019;Muito prático e fácil de usar.;
valdice torres;12 de julho de 2019;É sempre muito útil ter informações sobre nossos gastos, mais o aplicativo deveria informar se tem algum custo e etc.... não gosto da fatura digital por que se não tiver como imprimir em casa, torna se perigoso imprimir em Lan house porque pede a senha e hoje na maioria dad vezes tudo é gravado .;
Aline Amaral;16 de setembro de 2019;Super prestativo;
sueli martins;4 de outubro de 2019;Muito bom.;
Doralina Cunha;22 de julho de 2019;Ótimo, consulto sempre q preciso !!!;
Valdireno Greenhalgh;26 de julho de 2019;adoro esse aplicativo pois consigo monitorar minha transações financeiras em tempo real! parabéns;
Juscilene Bastos Silva;8 de dezembro de 2018;Estou adorando o app muito bom;
Um usuário do Google;22 de março de 2019;Esse aplicativo tbm posso fazer um cartão pra mim?? Ou ñ serve pra isso??;
Cristian Leal;23 de julho de 2019;Gostei! rápido e fácil!;
iraquitan pascoal;7 de agosto de 2019;ta melhor que antes;
MARIA APARECIDA SIVA MAROTTA;4 de outubro de 2019;Fácil de tirar as dúvidas.;
Deise Souza;5 de novembro de 2018;Não consigo acessar o App. Está dando erro e o pior estou no meio de uma renegociação pelo chat. Melhorem isso por favor;
Um usuário do Google;8 de dezembro de 2018;não cosico estalha;
PROFESSORA NIL SILVA;21 de junho de 2019;Simplesmente maravilhoso! Principalmente pq é possível resolver situações problemas, através do chat!👏🏽👏🏽👏🏽👏🏽👏🏽👏🏽;
Jose Aldemir Monteiro;20 de junho de 2019;se não for o melhor, é um dos melhores...;
Valdilma Jesus;4 de outubro de 2019;Boa;
Luan Diego Neves Pereira;9 de setembro de 2019;Ok;
Priscilla Silva;11 de janeiro de 2019;Há dias meu aplicativo não abre. Já atualizei o app, já apaguei e instalei novamente e não se resolveu.;
Sandro Miguel;2 de junho de 2019;Estão de parabéns... O melhor app de cartões já visto!;
Um usuário do Google;10 de dezembro de 2018;Depois da atualização não consigo mas entrar coloco a senha é só dá erro , aí a gente precisa do app mas ele não funciona;
Um usuário do Google;28 de outubro de 2018;Não está funcionando depois da nova atualização péssimo!;
Rochely Santos Oliveira;30 de maio de 2019;Aplicativo de grande utilidade! Agora posso acompanhar passo a passo cada compra efetuada!;
Alexandro Lopes;15 de agosto de 2019;excelente cartão, uso por mais de 10 anos nao tenho do que reclamar só elogios;
Paula Barros;19 de junho de 2019;muito bom e prático;
Neia Silva;5 de julho de 2019;App excelente. super recomendo;
Patrícia Danielly;29 de maio de 2019;satisfeita em todos os requisitos;
mauro mesquita;24 de julho de 2019;Não funciona. Não é possível acessar. Ta sempre com problema.;
Aldo Marques;1 de julho de 2019;muito favorável obrigado pelo aplicativo;
Marcio Domingues;25 de abril de 2019;muito confuso. detestei;
Maria Dajuda Vasconcelos Nascimento;30 de dezembro de 2018;Muito explicativo, claro e preciso.;
Cláudia Jaqueline;5 de agosto de 2019;por favor gente tenha piedade de nós clientes tantas vezes paguei o meu saldo devedor com antecedência e nunca fui bonificada porque ferrar com o cliente por cinco dias de atraso mude esse sistema de vcs ajude-nos bonificação para quem paga com antecedência e compreensão para quem atrasa cinco;
Karla Silva;17 de outubro de 2019;Ótimo App;
Luiz Neymar;13 de agosto de 2019;ótimo é prático resolvo tudo por ele.;
Rogério Alves De Freitas;24 de fevereiro de 2019;Depois que atualizou, não está mais abrindo.;
cristina De jesus silva;5 de junho de 2019;E otimo ter o controle da fatura mesmo antes dela chegar em maos!;
Tatyane Matias;12 de março de 2019;eu gostaria que vcs mim ajudassem pq eu to tentando abri meu app mas so diz que ocorreu o erro tente mas tarde e faz é tempo isso ajeite isso ai obg ai qnd mim ajudarem 😔;
Um usuário do Google;19 de março de 2019;quanto mais infomação melhor é o que este aplicativo faz;
wellington martins;29 de maio de 2019;está muito bom;
Bruno Silva;7 de maio de 2019;Muito bom eu posso controlar os meus gastos;
Neli Greiner;30 de maio de 2019;adorei muito bem prático;
João carlos;14 de novembro de 2018;Otimo muito bom;
Roberto Barros;20 de junho de 2019;Satisfaz minhas necessidades!;
Claudia Silva;31 de outubro de 2018;Eu gosto da ver ver toda a fatura tudo que foi comprado parcelado, da pra pagar pelo próprio aplicativo. Até agora não tenho queixas;
Um usuário do Google;5 de novembro de 2018;Aplicativo muito útil nunca deu problema, assim q a fatura fecha vc já consegue baixar toda detalhada para pagamento. Gostei muito.;
Crissula Karagiannis;28 de maio de 2019;ótimo aplicativo,consigo manter o controle dis meus gastos, acompanhando diariamente minhas despesas.;
Eduarda Britto;8 de julho de 2019;depois dessa última atualização não estou conseguindo abrir o aplicativo;
Angela Maria;4 de novembro de 2018;Nao funciona. Dar erro ao entrar;
fer oliv;28 de outubro de 2018;Parou de funcionar 👎;
Rosivaldo Conceicão;29 de abril de 2019;para mim o cartão Hipercard e como se fosse um documento não pode faltar na minhas mãos ou na carteira.;
Ariclenes Barbosa;27 de agosto de 2019;Muito bom, contudo, deveria ter a opção de antecipar o pagamento da fatura para um melhor controle do usuário do cartão.;
Alcides Lopes da SIlva;12 de maio de 2019;é um Aplicativo muito bom com ele eu consigo controlar o meus gastos agradeço hipetcard por ter o Aplicativo assim;
José Henrique;8 de setembro de 2019;Maravilhoso parabéns . Top.;
Um usuário do Google;12 de outubro de 2018;Só não consegui parcelar;
wilson nader gomes;30 de abril de 2019;obrigado pela praticidade;
Diana Macedo;10 de junho de 2019;esta ótimo assim posso acompanhar todas as transações feitas no meu cartão.;
Albenice Maria;12 de setembro de 2019;Muito bom ter esse aplicativo. Com ele você controla seu gasto.;
Roberto Ronilson;5 de setembro de 2019;Aplicativo Simples e Objetivo. De muito fácil entendimento.;
Um usuário do Google;23 de dezembro de 2018;Excelente aplicativo Hipercard;
Um usuário do Google;22 de novembro de 2018;Super indico, atende as minhas necessidades;
Meriane Rocha;28 de julho de 2019;fica fzd pergunta toda vez q entra e ja coloquei.nao.;
Edson Costa;31 de agosto de 2019;Olá srs, tive um problema com o cartão, mais graças a Deus e a vocês do hipercard foi resolvido, ótimo o atendimento, gostei.;
Marcelo Porto Bonifacio;25 de maio de 2019;ótimo aplicativo recomendo .;
Ivani rossini;15 de janeiro de 2019;E MUITO útil para MIM !!!;
Lucia Maria;26 de agosto de 2019;Acho que é bom;
Vania Alves;26 de junho de 2019;deveria facilitar mais para os clientes obrigada,satisfeita pela resposta 🤗;
Edilma Feirreira dos Santos;6 de setembro de 2019;Gosto bastante consigo controla gastos,limites,e ainda fico informada se meu cartão for usado sem minha permissão;
Suelia Lima;28 de abril de 2019;Tem td que preciso saber,amei...;
Carla Fabíola Ribeiro Pereira;3 de setembro de 2019;Gosto do APP, porém, demora para atualizar o pagamento e no dia de fechar a fatura não aparece logo.;
Cleusa Wiliano;28 de junho de 2019;é muito bom mesmo.;
Stiwi Oliveira;29 de maio de 2019;O melhor, sem dúvidas !;
Omar Andres Palacios Orellana;8 de junho de 2019;Muito bom e seguro;
maria de fatima de oliveira;13 de novembro de 2018;Eu recomendo pois podemos ver o q compramos fatura pra pagar eu amei;
Raimundo Lima;14 de julho de 2019;e um Otimo cartao8;
Rose Menezes Quintiliano;14 de junho de 2019;gosto muito desse app .;
